listing_id,id,date,reviewer_id,reviewer_name,comments
21751148,271017219,2018-05-31,30471628,Pei Chi,Dimi's apartment have a strategic location. You can reach the metro within walking distance and it is just 1 station away from the Syntagma Square where most of the tourist attractions are just nearby. You can also find a lot of nice restaurant near Dimi's place. Dimi is very helpful and friendly. Things are well arranged before we started our trip. He is also informative and responsive.
21751148,274371263,2018-06-09,96294862,Wendy,"Great place, clean, has everything you need. Located behind the Hilton, near restaurants and 25 walking distance from the city centre. Dimi is a wonderful host, kind, provides good advice and is punctual on arrival."
21751148,296557924,2018-07-26,70548639,Lenny,"Je recommande sans hésiter ! La décoration est super, le studio est immaculé et assez spacieux, très bien agencé et situé (à 10 min du métro, 1 arrêt de la place Syntagma et 2 arrêts de l’Acropole...), restos et supermarchés dans les environs. La clim est la bienvenue en été, sans compter le RdC pour les bagages."
21751148,349386086,2018-11-17,126283344,Remco,"Mooi appartement, zoals op de foto's. Goede locatie voor congresbezoekers in het Divani hotel. Helaas duurde het een half uur voordat iemand kwam om in te checken, ondanks mijn berichten vooraf."
21751148,360570997,2018-12-21,95578610,Zevulun,"Amazing place, in the home you have all that your need.<br/>Very good location<br/>David is a superhost !"
21751148,407913333,2019-02-03,16284902,Stavros,"το στούντιο είναι ακριβώς όπως φαίνεται ,με όλες τις απαραίτητες παροχές που μπορεί να χρειαστεί κάποιος, πλυντήριο, φούρνος μικροκυμάτων, εστίες μαγειρέματος, θερμαντικό σώμα και κλιματισμό , μείναμε πολύ ευχαριστημένοι,και το συνιστούμε ανεπιφύλακτα! σίγουρα θα προτιμήσουμε τον συγκεκριμένο οικοδεσπότη με την πρώτη ευκαιρία!"
21751148,502055929,2019-08-04,270448677,Giannis,"Ο Ντίμι ηταν πολύ ευγενικός και βοήθησε στην ευχάριστη διαμονή μάς,ο χώρος είναι πολύ καθαρός,ωραίος και κοντά στο κέντρο ! Είναι μια πολύ καλή επιλογή στην Αθήνα, ευχαριστούμε πολύ !"
21751148,569994534,2019-11-28,49896543,Lydia,"Amazing place and a very helpful host. The apartment has everything you might need, was super clean, and Dimi even let me stay a few hours longer which I highly appreciated. I definitely recommend staying at Dimi's place."
21751148,577881044,2019-12-16,315021527,Waleed,Modern  apartment.
21751148,611516566,2020-02-27,47191442,Melanie,This is a perfect base when staying in Athens. <br/>Spotlessly clean and comfortable. Small space but perfect. I have nothing but good things to say! Thank you
21752881,213439925,2017-11-21,117930188,Demi B,"My stay at Tamara’s Airbnb was comfy and so close to transport tram and metro and all restaurants and cafeterias its perfect location , and she was such a lovely friendly and helpful host :) <br/>I honestly couldn’t ask or wish for any better host than Tamara . Her hosting was lovely and she made me feel at home and welcomed me with warmth"
21752881,214510787,2017-11-26,159474036,Kyungmin,위치도 주요 관광지들과 가깝고 주변은 매우 안전했습니다. 근처에 슈퍼마켓이 있어서 장을 보고 요리도 가능합니다. 오모니아 등 비슷한 가격대지만 위험하다고 소문난 동네에 숙소보단 여기를 강력히 추천드립니다!
21752881,215666226,2017-12-01,69404585,Celal,The home of Tamara is very close to Acropolis and metro station. Tamara is very kind and helpful. The room is little bit small but ideal for sleeping only.
21752881,219340044,2017-12-17,91769692,Emerson,"Tamara es una gran anfitriona,  fue muy amable y nos entregó información de alta calidad. Su apartamento es ideal: limpio y cercano a las principales zonas turísticas de Atenas"
21752881,225008241,2018-01-05,30039935,Arletta,"Tamara was a perfect host, very communicative from the first moment I wrote to her before the booking. She was always available when I had questions and gave some really useful tips about restaurants and places to go etc. Her place was really small, as the room I stayed at, but she informed about it in the apartment description and in the private conversation. The location was perfect, in a very cool neighbourhood, with many nice coffee places, bars and restaurants, literally 5 minutes from Acropoli. I needed a place basically just for sleeping, as I was out sightseeing over the day and eating out mostly and Tamara's place was perfect for that!"
21752881,225616100,2018-01-07,22206264,Alejandra,gracias!! perfecto!
21752881,228145631,2018-01-18,18137738,Udi,"Tamara is SUPER nice host! From the first moment she was very friendly, caring, responsible and consistent.   
<br/>Tamara gave me a lot of help with my trip and did her best to help me.
<br/>The room is all you need, it's very comfortable and cosy!
<br/>The location is great.. a couple of minutes walk  from the metro station ""Syngrou Fix""<br/>Also, there is a supermarket down the street. <br/>Tamara was very flexible with with me.. I did early Check in. <br/>I would definitely recommend and visit her again, next time I come to Athens!  Thank you very much :)"
21752881,231257497,2018-01-31,139779655,Eddy,"I stayed at Tamara's place for a week and I was very pleased with the overall experience. The location is at walking distance from Acropolis, Athens Museum, Metro station, restaurants, bars, clothing stores, and a supermarket. Tamara was very hospitable and informative. I highly recommend this BNB! "
21752881,232209154,2018-02-04,170761898,Elia,Tamara is a nice and very helpful person. The house is very central to metro station and you can easily reach the center in a few minutes. The room was small but perfectly clean. Grazie!
21752881,234283679,2018-02-12,96463753,Hope,"Tamara's place is near the metro and all the main points of interest. Easily a 10 min walk to Akropolis and 15 min walk to most tour pick ups like the Athens Free Tour. She is friendly with great local suggestions and gives you plenty of space to do your thing. Just like having a roommate, you share the kitchen and bathroom. Noise is very minimal and allowed me to work in the evenings. If you want an inexpensive place in a great location, this is a wonderful value. I'd stay here again for sure."
21752881,235261373,2018-02-16,22926815,Petrica,"My 3 nights stay at Tamara was a delight! <br/>She is such a chill, laid-back, nice and easy-going host, that I felt like I was living at one of my friends' place. <br/>She's replied to all of my messages, she's been very welcoming, showing me her place, stating her few common sense rules and telling me a few key things I should know about Athens, which places to go, what to try, directions and so on. Very thoughtful. <br/>Rather small, the room was clean and more than enough for a 3 days city break: double bed, clean sheets, a window to get some fresh air, a mirror and central heating. The same goes for the rest of the place, bath kitchen etc: all clean and functional, nothing to worry about. <br/>The location is great as well, one of the good areas of the city, a 4 min walk to the metro&bus, 12 mins walk to the Acropoles and 15 min walk to the main square of the city, Syntagma. Just great. Plus there's always Uber. <br/>I will definitely come back at her place next time I'm in Athens and I need a place to stay, as she knows how to make you feel welcomed and to have a pleasant stay.<br/>Thanks Tamara!"
21752881,237230758,2018-02-22,171793788,Irmina,"Tamara’s room is small but very cosy! We mustn’t forget about perfect location of her flat - only 10-15 min walk to Acropolis. You have the opportunity to use the kitchen and prepare breakfasts if you want :) What’s more, Tamara is really helpful! Don’t hesitate if you want to ask about pubs, clubs and other tourist’s attractions - she’ll help you with everything to make your stay unforgettable! :) I really recommend her flat! :) Have a nice stay!"
21752881,238597798,2018-02-26,124793776,Ilaria,"Siamo state da Tamara per 3 giorni, abbiamo tiscontrato alcuni problemi di pulizia e di servizi, in particolare modo con l’acqua calda. L appartamento è diverso dalle foto dove sembra molto grande e luminoso. Consigliabile solo per soggiorni molto brevi e per persone molto adattabili."
21752881,239560373,2018-03-02,171549492,Michal,Tamara Is very helpful and friendly person. Safe and nice location under Akropoli.
21752881,240824958,2018-03-06,146370689,Felipe,Excelente ubicación para visitar todos los sitios.
21752881,242031058,2018-03-11,155925556,Samantha,"I travelled to Athens solo and Tamara was very helpful in letting me know how to get into contact with other Canadians. Also, she let me know of some cool places around me and gave me a heads up on some of the monument closing hours (off-season). I loved staying there as it was close to the Acropolis and some really good food options. Thanks again Tamara, I will definitely be coming back to Athens!"
21752881,244239299,2018-03-18,170980364,Daily,Good location and confortable room.
21752881,245196848,2018-03-21,56229780,Kyriakos,Small room at a convenient location. Everything was as described/expected.
21752881,246370699,2018-03-25,177104834,Christian,"Zimmer in einer kleinen Zweizimmerwohnung. Das Schlafzimmer ist neu eingerichtet, aber leider ohne direktes Tageslicht, es gibt nur ein Fenster zum Lichtschacht, Aber dafür ist das Zimmer unschlagbar günstig. Sehr gute Lage: Akropolis, Altstadt und Innenstadt sind zu Fuß erreichbar. Das Preis-Leistungsverhältnis ist super! Unbedingt auf den Berg hinter dem Haus gehen, die Aussicht ist toll. Die Vermieterin ist sehr nett, sie ist Reiseleiterin und kann daher sehr gute Tipps geben."
21752881,247911266,2018-03-30,165420960,Brianna,"This room was so nice and close to the center of the city. We never took the metro, everything was within walking distance. Perfect room for 1 or 2 people who want to explore the city. Tamara was extremely friendly and quick with communication. I would definitely stay there again, my boyfriend and I had a lovely time in Athens, and the value of this room can’t be beat."
21752881,249449214,2018-04-02,181142148,Naresh,"The place is in a quiet nice neighborhood 5-10 mins walk to the acropolis, metro station , with nice restaurants, cafes , bakeries nearby. Room is small, but enough for a few days , clean and comfortable. Tamara was helpful with local tips and was overall a nice host!"
21752881,255013765,2018-04-19,131963932,Sergi,A++
21752881,256651285,2018-04-23,38805549,Fanny,"Tamara’s place is very close to the #2 red line metro, and also near most of the main points of interest. Everything is within walking distance, I didn’t need to take any transportation during my stay here at Tamara’s house. There are many restaurants near the metro station, there are also lots of cafeteria, bakery and grocery stores around the neighborhood. Tamara is very kind and respects your own space. If you need help, Tamara is more than welcome to give you a lots of great tips/info about Athens. I enjoyed my stay at Tamara’s place."
21752881,257165288,2018-04-25,28562950,Alessio,"Dall'annuncio, la casa sembrava un ottimo compromesso qualità/prezzo, per essere un po' più tranquillo dell'ostello per le ultime due notti ad Atene. <br/>La posizione è buona, sia per il quartiere tranquillo che per i trasporti, è a due passi dalla metro e  dal centro se si vuole camminare. <br/>Tamara sembra molto disponibile e cortese ci accordiamo per il check-in alle 13.00 e per lasciare qualche ora la mia valigia in casa dopo il check-out, giusto fino alle 3 del pomeriggio. <br/><br/>Purtroppo le cose non sono come sembrano; mi contatta poco prima del checkin chiedendomi di arrivare dopo le 13.30 perché era in ritardo con la sistemazione della casa; dovevo soltanto da lasciare la valigia quindi rimaniamo per le ore 13:00. Lei molto gentile mi fa vedere la casa e la camera. <br/>Noto che dalla cucina arriva uno strano odore ed e in bagno c'è una grossa muffa causata da una perdita del tubo di scarico del bagno. <br/><br/>Al mio rientro la sera, trovo qualche goccia di pipi sulla tazza del bagno e l'acqua non tirata. Noto anche che non c'è niente per attaccare la doccia, bisogna tenerla in mano.<br/>La sera successiva intorno alle 22.00 vedo che qualcuno aveva finito la carta igenica (che la mattina era presente), scrivo a Tamara che mi risponde che si era dimenticata di comprarla e che dovevo fare senza, magari facendomi una doccia.... Credendo in uno scherzo le chiedo di dirmi dove era perché ne avevo veramente bisogno; non soltanto non si scusa, ma si arrabbia ed in modo molto scortese mi dice che ne stavo facendo una tragedia gigantesca aggiungendo che non potevo più lasciare la mia valigia in casa fino alle 3 del pomeriggio e che dovevo andarmene entro le 12.00, con la scusa che non aveva le doppie chiavi, nonostante in precedenza non avesse fatto problemi.<br/><br/>La nota positiva è che l'host risponde molto velocemente ai messaggi. <br/><br/>La casa è economica ok, ma la tavoletta sporca con l'acqua non tirata, la muffa in bagno, lo strano odore in cucina,  l'assenza anche dello stretto necessario e soprattutto dei modi di fare nel momento del bisogno ne fanno una casa in cui bisogna adattarsi. <br/>Se volevo continuare ad adattarmi, potevo rimanere in Ostello molto più economico dove avevo passato le notti precedenti."
21752881,258350002,2018-04-29,120432115,Sujeong,The apartment is located in a safe residential area very close to Acropolis and Plaka. It was easy to get to and from the airport by Metro. Grocery store is 1 min away and there are nice local restaurants close by. The room's got a big comfy bed and Tamara was nice and friendly :)
21752881,259909583,2018-05-02,75088423,Mark,Tamara is extremely helpful with tips around Athens. Her apartment is nice.
21752881,260549562,2018-05-04,114018093,Zury,"Muy cerca de las zonas turísticas, Támara sabe mucho y da buenas recomendaciones para conocer la ciudad, incluso nos dio un mapa y nos recomendó un tour que nos encantó, la zona tiene varios restaurantes cerca que son perfectos para salir a cenar "
21752881,261788175,2018-05-07,175360520,Sarah,"Tamara’s place was in a perfect location, about a 5-10 minute walk from popular tourist attractions. She was quick to reply, good with helping us find the place, and was okay with late check in which were all great things. She recommended a good walking tour for us to take. She was rarely there so the room was quick and felt like we had the place to ourselves. The only downsides of the place were that the neighbours were loud, and the kitchen wasn’t stocked with many dishes to use. The ones that were there were dirty so we had to clean them when we wanted to use them. Overall the experience was good and we would recommend Tamara as a host."
21752881,262818253,2018-05-10,27985175,Zafirah,"Tamara's space is wonderful and she herself is friendly, funny and very helpful! Staying at her apartment was like staying at a friend's place because it's so warm and inviting. Communication was easy and Tamara was very personable. <br/>It's close to everything and the location is convenient, especially with the supermarket that's just downstairs. My only regret is that I only spent 2 days there. I was travelling alone and staying at her place did not make me feel stressed at all."
21752881,265137119,2018-05-16,26302272,Grit,Tamara was very welcoming and super friendly. Wish we would've stayed longer to enjoy Athens and followed more of her tips. We had a very good time in her appartment that offered everything needed. Would come again for sure :)
21752881,265726483,2018-05-18,178653881,Aleksandra,"Отличное соотношение цены и качества: все очень близко, хорошая квартира, Тамара посоветует по местности и общение очень приятное. Приедем снова."
21752881,267881174,2018-05-23,145051983,Evie,"Tamara’s place is small but in a great location, we were able to walk pretty much everywhere we wanted to visit. The neighborhood has good food options nearby!"
21752881,269241744,2018-05-27,31836030,Angelika,"I had a really great stay at Tamara's place! The room & the bathroom are extremely clean, the neighbourhood is lovely (lots of small restaurants and cafés) and Tamara is a very attentive host! "
21752881,270761667,2018-05-30,173255261,Marcelo,"Tamara was an excellent host. She gave me very useful recommendations on my arrival as to where to go, where to eat and even take a free walking tour. Her place is very well located, walking distance to Acropolis and metro station. The room was small but clean and practical. Thanks Tamara!"
21752881,271402597,2018-06-01,90387549,Adi,"I had a very nice stay.<br/>The room is very small so it’s basically suitable only for sleeping.<br/>There is no window towards outside so the air wasn’t so fresh, but it didn’t disturb me that much.<br/>The bed is super comfortable, the room was clean and the location of the apartment is perfect.<br/>Better for short stays or for people who plan to be outside most of their stay."
21752881,272274879,2018-06-03,35298025,Amanda,Tamara was extremely accommodating when I checked in late due to a flight delay and her apartment is really clean and cosy! Not to mention really near Acropolis area and several supermarkets so getting around was really convenient 
21752881,273202004,2018-06-05,171962685,Jansen,"Close to main areas of the city, supermarket and restaurants. Great value for the location!"
21752881,276876503,2018-06-15,178080250,Ashley,very bad experience
21752881,278967517,2018-06-19,189728690,Alexandra,"L'emplacement de l'appartement de Tamara est bien situé: à 13 minutes à pied de l'Acropole. La chambre et la salle de bains étaient propres. En revanche, il y a des choses à améliorer: comme avoir un vrai linge de lit, avoir le savon et shampoing disponible.<br/>Et j'aurais aimé un peu plus de convivialité de la part de l'hôte, c'est tout de même ce qu'on attend quand on fait du airbnb partagé.<br/>"
21752881,282696446,2018-06-28,184744902,Luke,"Tamara is a fantastic host ! She made our stay in athens very comfortable and easy. She provides so much more than just a place to sleep, she is  extremely helpful and happy to give extra advice and tips on the area. Would highly reccomend if your looking for a place for your stay in athens, her apartment is so close to everything! Thanks again Tamara"
21752881,284759577,2018-07-02,84889705,Ana Paula,"Our stay at Tamara's was ok. I travelled with my boyfriend and even though we found the room a little bit small for two people, we were ok and the room was very pretty. The location is amazing, 10 minutes walk from the Acropolis, very close to a variety of restaurants and close tp other services like a laundry, pharmacy, tourism offices and supermarkets. Busses and a metro station were also very close by. We didn't meet Tamara in person but she answered very fast all of our texts and her boyfriend Theo received us and had a great disposition to help with any issue.  WE LOVED THE LOCATION"
21752881,286808466,2018-07-07,30202415,Christian & Therese,Bon accueil et bien situé <br/>Calme <br/>Confiance faites d’emblée
21752881,288073625,2018-07-09,45615840,Jordan,"Tamara's place is very well located in Athens. We had a few problems while we were there, there was no hot water and the toilet wasn't working. I contacted Tamara and she told me how to fix it. It was just very inconvenient and I wish we knew beforehand. Also the bed is not very comfortable, we didn't get a good nights sleep. But for the price I think its a good place to stay."
21752881,289295177,2018-07-12,30452835,Jesper,"We had the best experience during our time in Athens and with the help of Tamara and the location of the apartment it got even better. Easy communication, great hosting and if you don’t mind walking it’s walking distance to all main attactions (Acropolis, Plakas, Monastiraki, Panathinaikos stadium, Lycabettus Hill). Otherwise it’s an easy 2 minutes walk to closest metro and bus.<br/><br/>Strongly recommended!"
21752881,290756189,2018-07-15,39962051,Unai,"Tamara’s appartment is very confortable, really close to the main turistic zone but in very quiet area next to a metro station. The appartment was clean and cute.<br/>Tamara is very kind and was very helpful all the time. She was waiting us even we arrived at 5:00 am!! "
21752881,292921625,2018-07-19,176625955,Karen,"Tamara is a great host!! her house its near to a metro station and near to acrópolis, near to everything you need like a supermarket. Tamara answers to all questions do you have, she recomends places to eat, to buy souvenirs, to everything do you need. we would return! "
21752881,295190246,2018-07-23,32784360,Kristopher,Great location!
21752881,305341080,2018-08-11,4019155,Julie,The lock was a little difficult to work when it's your first time.
21752881,306814336,2018-08-13,137101608,Cirley,"The room is clean! The apartment is very well located, you can get to the Acropolis on a 15 minute walk, also it’s very close to a train station !  ... Tamara is great, she is very kind and help-full,  she even went with me to get a taxi at 2 am... very nice stay"
21752881,311901561,2018-08-22,47366608,Andre,"Amazing location!!! can't stress enough how good this place is for exploring Athens. Tamara is informative and warm, giving us lots of local tips and helping with any of our questions. I would stay here again in a heartbeat. Wonderful Airbnb."
21752881,313816996,2018-08-26,205176496,Hanna,"Everything was great, Tamara is very hospitable and communicative host . <br/><br/>Minus: not much space in the room. <br/><br/>Pros: decent and safe area, clean and neat and priceless Tamara's advices  on staying  at Athens"
21752881,315898278,2018-08-30,96957427,Juliet,great location  room was a bit bigger than it looked in the pictures. great communication and we practically had the place to ourselves when we were there (we did manage to meet Tamara the day before we left)
21752881,317331495,2018-09-02,73295764,Michael,"We spent a wonderful day in Athens. The apartment is perfectly located, so that you can easily reach the most important sights on foot. Very good and cheap place for a short weekend stay!"
21752881,318987668,2018-09-05,160413671,Juan Ignacio,"Ubicación excelente, relacion precio-calidad perfecta. Comodo en general"
21752881,320540368,2018-09-09,17545416,Xiaofei,"Tamara is a very nice host. She gave me many useful tips for my trip in Athens. The room is small but it's enough for one person to sleep overnight. The location is great, close to the city and also very safe."
21752881,325289514,2018-09-19,206527108,Maya,"Tamara is such a great host and checked me in late at night, the place is 20min walk from the bus station and 10min to Acropolis really well located with near shops and metro station.<br/>The bed was so comfy and wide. A real value for money!. Thank you Tamara making my first solo trip great and easy!. :)"
21752881,327642008,2018-09-24,134846862,Alex,"Tamara was a great host! The location is perfect, close to the metro station and easy to find, and just 15 minutes from the Acropolis entrance. There is a supermarket really close-by."
21752881,328711272,2018-09-27,214680145,Jose Miguel,"Habitación impecable, excelente ubicación a pasos del metro y cerca de todas las atracciones de Atenas, muy amable y dispuesta a resolver dudas, estuvo muy atenta a Mi llegada dándome todas las indicaciones para llegar fácil y rápido, una excelente anfitriona, muy recomendable hospedaje."
21752881,332897999,2018-10-06,215605818,George,Το συγκεκριμένο κατάλυμα ανταποκρίνεται μόνο για ένα ύπνο<br/>Τίποτε παραπάνω. Το δωμάτιο ήταν καθαρό .<br/>Internet πολύ καλό  ////??
21752881,335103440,2018-10-11,119725166,Jan,"We think, that the absence of the window in the room should be mentioned expressively in the description, not at the photo only. It is quite dark and small room without any possibility to ventilate.<br/>Communication with Tamara was excellent and there was no problem with very late check in (1:30a.m.).<br/>The flat Is great located, but it is quite noisy house, because of very thin walls."
21752881,335759003,2018-10-13,9717393,Andres,Tamara was very kind and the room is exactly like the photos. <br/>I had a good time there and everything was very clean. <br/>The area is calm and very close to the Acropolis.
21752881,338652860,2018-10-20,96092510,Mihaela,"Great location - near metro, supermarket, pharmacy, laundry, car rental and coffee shops. As a solo female traveler I felt safe to walk around the area. <br/>Nice hosts. Tamara responded immediately to the messages. Teo left work to come and check me in and came in an extremely short time to fix the bed when I told Tamara that it seemed to be broken. <br/>The room is small and has almost no natural light, which makes it easy to sleep at any time of the day. I only wish it had a lock for a bit of extra privacy. <br/>The wifi connection was stable and fast. <br/>The place is a great option for those who look for a very basic and decent place to crush for a couple of nights in a great location."
21752881,340502265,2018-10-24,192159449,Milica,"The place is exactly as pictured, a short distance from the Acropolis, and the metro. It was easy to communicate with the hosts, and they made sure my questions and needs were met. Overall a great experience"
21752881,346300907,2018-11-08,41613472,Phoebe,Everything is good
21752881,347876336,2018-11-12,196752555,Mohammed,Tamara's house is close to the Acropolis. Very small room. There is a supermarket and restaurants. The room didn’t suit me. She is nice and helpful .Thanks Tamara.
21752881,351007456,2018-11-21,200620058,Na Young,"신타그마 광장에서 걸어서 20분 정도 걸려서 저는 매일 걸어다녔어요! 숙소 바로 앞에 버스 정류장도 있고 지하철 역도 있고 위치 아주 좋아요! 그리고 방에는 창문이 없어서 아침에 해가 떠도 뜬 줄 모르는 것과 날씨 확인을 하지 못하는 것이 조금 아쉽긴한데 그래도 뭐 가격이 저렴하니까 감수했습니다. 방은 딱 킹? 크기 침대 하나와 테이블 하나로  꽉 차는 정도 인데 저는 혼자 써서 충분했어요. 두 분까지는 써도 괜찮을 것 같아요~!  그리고 라디에이터를 건물 전체에서 통제해서 마음대로 틀 수가 없는 게 아쉽긴한데 이건 호스트 잘못이 아니니까요,, 제가 춥다고 하니까 호스트가 본인 가디건도 주고 친절했어요!! 좋아요!!"
21752881,354598825,2018-12-02,98224098,Svetlio,Great location.
21752881,357419117,2018-12-10,109013311,David,Good place for a short term visit.
21752881,358980943,2018-12-16,91136446,Hassan,"Great place to stay at if you are just looking for a room to sleep in and a clean bathroom. Tamara's communication is great and replies to any questions quickly. Location is excellent as there is a supermarket 30 seconds away, metro is a 5 minute walk, and all the sights are within walking distance."
21752881,362748441,2018-12-27,220975379,Danny,"Simple and cozy, felt at home straight away, as a first time Airbnb user it was perfect"
21752881,366704262,2019-01-03,71924539,Hüseyin,"Tamara and her puppy cute <br/>But; very dirty, ı think the house was cleaned two years ago, nothing to share in the kitchen no table no chare no plate no glass no cup  no spoon no fork …….<br/>Room dark and stuffy"
21752881,369322570,2019-01-10,13232368,Noud,"Great host. Prevented me to have a cold. Location is great as well, The bed not so much."
21752881,402067879,2019-01-17,64309232,Jorge,"Tamara is such a very nice person she helped me every minute of my unplanead trip, she knows a lot of things of the city, I'm very grateful with her!"
