listing_id,id,date,reviewer_id,reviewer_name,comments
13790157,430104520453034819,2021-08-16,9467552,Tim,We had a really nice stay. The appartment was clean and very well located next to Lofos Strefi. The communication went smoothly.
13790157,434451029605360355,2021-08-22,15543335,Joseph,"Anastasia place was nice, she was very informative and provided lots of info,  and her puppy is a sweetheart!"
13790157,439557090954012118,2021-08-29,54067886,Tamara,Great location and helpful host! Very nice staying in the house. I would just advice to take some earplugs if you are sound sensitive : the surroundings are quiet but not the fridge in the kitchen next to the room :)
13790157,446766574483744937,2021-09-08,4735738,Ivan,"Fantastic location, the best host. <br/><br/>Nora provided us with a bunch of local places to check out and was extremely accommodating and responsive yet giving us space for ourselves. <br/><br/>The place feels authentic and not cheesy/touristy. Also there’s a dog to greet you when you come back home, so that’s always a plus :)"
13790157,448284814411942659,2021-09-10,352684612,Άννα,"The best airbnb experience that we could have asked for! The house was beautiful, really cozy and we immediately felt like home. Anastasia and Nora were very welcoming and warm. The location is perfect and very near to the city center with a very lovely neighborhood full of cats and trees. We definitely recommend it, especially if you are a fan of art and if we ever go to Athens again we will for sure choose it!"
13812118,84408733,2016-07-07,30719190,Signe Hjortshøj,"We stayed at this apparent for 2 nights and it was amazing! The location is super in the very centre of Plaka, close to everything and the appartment is fantastic -  Super clean and everything works as it shall. The host Pantelis is so sweet and helpful. "
13812118,85282140,2016-07-11,10524803,Khaled,"Pantelis made us feel like we were checking in at our own apartment. The listing describes accurately what's in the apartment. The apartment was spotless, trendy, chic and located in the historic Plaka district, minutes away from Acropolis and a multitude of wonderful restaurants. 
<br/>I would recommend this apartment highly and Pantelis was extremely helpful when it came to what to see and where to go. Don't hesitate to ask him anything! A+++"
13812118,85612818,2016-07-12,1198765,Josep,"The apartment is just as described, very nice, clean and organized. The location is perfect to visit the center of Athens, very near to the Acropolis and in a very beautiful and centric neighbourhood. Pantelis was very kind, a great host and helped us with everything we needed. If we go back to Athens we will definitely repeat at his apartment."
13812118,87004585,2016-07-18,31139985,Sina,"No words needed <br/><br/>Best Location: quite street, but in middle of all important sights, restaurants and the shopping street,  - Best Connection: in the middle of three central metro stations  (Syntagma, Monastiraki, Acropoli), access to all lines and tram - Really nice apartment: new, clean and bigger than any hotel you can find - Really nice host as well: thanks again to Pantelis for the<br/>provided household and bathroom stuff<br/>and especially a big thanks for the surprise present, a melon!<br/><br/>Sure, we would like to return someday!"
13812118,87640123,2016-07-21,3786521,Lucia,"Un'esperienza meravigliosa! La casa è bellissima, ristrutturata con molto gusto. Tutto è nuovissimo e funzionante, compresi i condizionatori silenziosissimi! La posizione è perfetta, perché è in pieno centro ma in una stradina non rumorosa. Pantelis, il padrone di casa, ha un negozio sotto l'appartamento ed è molto cordiale e disponibile! Lo consiglio al 100%!!"
13812118,90119385,2016-07-31,67140359,Walid,"As a family we really enjoyed our stay in Pantelis’s place.
<br/>The location of the apartment is really comfortable right in the middle of the down-town of the city close to the bazar and to the roads that lead to the famous Acropolis. 
<br/>A very modern apartment with modern and comfortable furniture and a good climatisation.
<br/>
<br/>We should also note that the owner was very honest and helpful as well as generous keeping us some tasty snacks and food for Breakfast. 
<br/>
<br/>We recommend this place for every couple or family that want to spend a comfortable and relaxing time in Athens."
13812118,90969280,2016-08-03,50859472,Sanja,"This place was great, host was responding regularly and his assistant helped us settle down. He was very nice and helpful. Everything is as it shows on the pictures, nice, modern, clean. Location is amazing, close to everything. Highly recommend this place. Two small things to mention- i brought to owners attention that while taking shower water was coming out from drain on the floor and flooding the bathroom, it was not easy taking shower. Second thing as you dont need car for this apartment if you have it you can park 1 km away where it is free in front of the buildings instead of 20EUR by this place. "
13812118,91304970,2016-08-04,83028405,Tanja,"Our trip to Athens was a very short but pleasant one. Pantelis' apartment was very central and perfect for our short stay in Athens. Very close to all the attractions! We look forward to coming back and staying in Pantelis' apartment again! Highly recommend this beautiful, clean and all over stunning apartment! Thanks for your hospitality!<br/><br/>Tanja and Ben "
13812118,92767788,2016-08-10,40371475,Edouard,"Very nice appartement, idealy placed in the town !"
13812118,93509418,2016-08-13,6558043,Andrea,"Awesome, awesome, awesome one bedroom apartment minutes from everything in the Plaka neighborhood.  Cozy and comfortable with great AC, fluff and fold down the street, grocery four blocks away, on a quite street very near the Cathedral.  The host Pantelis was so perfect with meeting us and giving us information about the area.  The apartment is newly renovated and is exactly as shown (maybe even better in person)!  Metro Syntagma Square is an easy 10 minute walk for going to and from the airport.  A wonderful treat if you are staying in Athens!"
13812118,93617128,2016-08-13,5412668,Aliyah,Very helpful host! Cozy apartment with excellent location at Plaka. You can reach all the things u need within 5 minutes and the area is safe.
13812118,95075810,2016-08-18,30369810,Ronaldo,"Pantelis was out of town but Dyonisius took care of everything! Great spirit and full of character, even drove me to the airport quite early in the morning. The apartment is also very nice!"
13812118,97613352,2016-08-28,16979918,Rachelle,"Pantelis and his assistant Dio were great host! Easy to communicate with and responds quickly. 
<br/>
<br/>The Apartment was very clean, and was perfect for us. very comfortable and has everything that we needed for our 5 days in Athens. Pantelis even provided us with teas, orange juice, wine, bread and snacks.
<br/>
<br/>The Location was Perfect!!! quiet yet close to everything. It was one street away from Adreanou.  close to syntagma square,and monasteriki. Its at Plaka Area but on a quiet street. Everything was walkable, Acropolis, Acorpolis Museum , restaurants, Shopping etc...
<br/>
<br/>We will definitely book Pantelis Apartment again next time we visit Athens. "
13812118,98455055,2016-08-31,15610156,Truong,Pantelis was such a great host.  He was available if we needed him and even met us at the nearby cathedral to take us to his lovely apartment.  It has been recently renovated and looks amazing.  The apartment is so comfortable and so close to everything you would need.  We only wish our stay wasn't so short.  I highly recommend this apartment for your stay in Athens.
13812118,98890203,2016-09-02,28267602,Margaux,"Great place to stay in Athens! The apartment is nicely decorated and clean. Perfectly situated close to the Acropolis, and nice restaurants. Pantelis is very nice and always available. i would definitly recommend him!"
13812118,100204330,2016-09-08,65318097,Fiona,"Super appartement, il correspond parfaitement aux photos!
<br/>Cet appartement est bien placé en plein centre, et avec deux grandes lignes de métro vraiment pas loin.
<br/>Pantelis est très agréable et disponible, toujours là pour vous donner des conseils et répondre à vos questions.
<br/>Nous vous le recommandons, cet appartement et Pantelis ont contribué à notre super voyage! "
13812118,100402994,2016-09-09,58092581,Anja,"Newly renovated apartment in a great central location. Quiet area (great for sleep and rest), but only steps away from the action. The apartment was clean and the host helpful. He provided breakfast essentials (juice, water, tea, jams, bread, etc) which was a nice touch. Would highly recommend! "
13812118,100805774,2016-09-11,3049171,Alice,"L'appartement est parfait : propre, joli, fonctionnel et très bien placé ! Super rapport qualité prix !"
13812118,101397048,2016-09-13,93616531,Christian,Had a great time and Pantelis was very helpful giving city tips and even providing some food and tea. 
13812118,101466048,2016-09-13,6615154,Sonia,"Pantelis' place was fantastic! It's right in the quaint Plaka district beneath the Parthenon. Pantelis was very friendly and welcoming - he met us nearby even though it was late, and made sure we were comfortable. He was also kind enough to leave us water, juice, some breakfast cake, coffee, tea and even a couple of beers! 
<br/>
<br/>The flat is lovely and is stylishly furnished. A lot of thought and care has gone into it, from the spectacular shower to the comfy bed, great pillows and fluffy white towels to the high-quality hair dryer and AC. There's a big flat screen TV in case you're keen to relax in the flat, plus a charming little Juliet balcony decorated with little olive trees. You couldn't ask for anything more! 
<br/>
<br/>The neighbourhood is great - it feels very safe and all sorts of delightful restaurants are just a few steps away. 
<br/>
<br/>In short, it's a wonderfully decorated and comfortable new flat in a prime location and a good price. We would recommend Pantelis' place wholeheartedly!"
13812118,102203398,2016-09-17,55782790,Jérôme,"Tout d'abord des indications précises données par notre hôte nous ont permis de trouver le point de rendez-vous  facilement, puis un accueil ponctuel et chaleureux nous a été réservé. 
<br/>L'appartement est en tout point similaire aux photos, et surtout très bien placé (commerces, restaurant et Metro à proximité), à distance à pied de l'acropole. Il est également très propre. 
<br/>Notre hôte nous a conseillé des adresses, et est resté disponible durant tout le séjour en cas de besoin. 
<br/>Bref, un point de chute idéal pour un couple qui souhaite passer quelques jours Athènes. Nous le recommandons!!"
13812118,102377467,2016-09-18,18085363,Morgan,"Panthelos was extremely responsive in texts, held our luggage for us when we arrived early before check-in, gave us lunch recommendations and walking directions, arranged transportation to/from the port and more. He also left a bottle of wine and snacks in the apartment for us! 
<br/>
<br/>The apt itself is in a GREAT location. 10 min walk from the Acropolis, near all great shopping, restaurants, bars. Looks exactly as pictured in the photos. 
<br/>
<br/>Definitely a great value, accommodating host, and would recommend!"
13812118,103028387,2016-09-20,21688283,Raquel,"El apartamento está genial, tal y como aparece en las fotos. Está muy céntrico, al lado de la catedral, lo que hace que se pueda ir andando a cualquier barrio. Pantelis es muy simpático y nos ayudó en cualquier duda que tuviéramos, además llegamos antes del check in y nos guardo las maletas mientras esperábamos a que estuviera listo el apartamento. Muy recomendable, para repetir."
13812118,103784981,2016-09-24,22694841,Peter,The position of the apartment was perfect for visiting the Plaka and ancient sites. The apartment was extremely well organised. Pantelis was a gracious host and I recommend saying at his place .
13812118,104891673,2016-09-29,34333777,Jeffrey,"This flat is amazing and its location couldn't be more central! We had an amazing stay there and Pantelis has been very welcoming, arranging and friendly. The flat is ideal to rest after a long walk in the marvelous Athens. We highly recommend it and we will definitely come back! "
13812118,105245025,2016-10-01,15762119,Sia,Pantelis was very communicative and helpful. He made us feel very welcome and brought along a friend who explained to us about things to do in Athens. We enjoyed our stay at Pantelis's place in Athens. It's very well located. 
13812118,105506396,2016-10-02,96806888,Katerina,"Το διαμέρισμα είναι στην κατάλληλη θέση για να εξερευνήσει κάποιος το κέντρο της Αθήνας, είναι πρόσφατα ανακαινισμένο και δεν διαφέρει καθόλου από τις φωτογραφίες για αυτό. Ο ιδιοκτήτης είναι εξαιρετικά ευγενικός, φιλόξενος και διακριτικός, και μας υποδέχτηκε έχοντας φροντίσει την παραμικρή λεπτομέρεια για τη διαμονή μας. Όλα ήταν καθαρά, τα ντουλάπια ήταν γεμάτα με όλα όσα θα ήθελε ένας επισκέπτης και ο ιδιοκτήτης ήταν πρόθυμος να βοηθήσει στο όποιο τυχόν πρόβλημα. Έχοντας εμπειρία από bnb στο εξωτερικό, θεωρώ πως η ιδιοκτησία και η φιλοξενία του Παντελή είναι από τις κορυφαίες. Το ότι θα μείνουμε ξανά στο χώρο αυτό είναι το μόνο σίγουρο. Ευχαριστούμε πολύ Παντελή!"
13812118,106402130,2016-10-05,69478491,Rosie,"Thank you Pantelis for a beautiful and easy stay in Athens! The apartment is exactly as the photos indicated. The pantry was stocked with some essential groceries, which was very welcome. The wifi, air-conditioning and bathroom were all excellent. The location is great, we walked everywhere we wanted to go. All of his restaurant recommendations that we tried were gorgeous (and close, so we didn't have to walk too far with full bellies)! 
<br/>
<br/>Would 100% recommend this location and Pantelis as host!"
13812118,106638573,2016-10-07,8141913,Slava,"Modern apartment right in the heart of Plaka. Such a delight being only a few steps away from the Acropolis and yet tucked away on a quiet street so noise isn't a problem. Pantelis met us on arrival and showed us everything, including a book of recommendations to familiarize ourselves with the neighborhood. Doesn't feel touristy at all even though it's as central as it gets. We also loved the modern amenities, from high pressure shower to comfortable beds to a welcoming bottle of wine. Easy choice for a couple, friends, or family to enjoy Athens!"
13812118,106802677,2016-10-08,1879118,Irene,"I unfortunately spent just one night in Pantelis' lovely flat...I wish I had more time to enjoy its amenities and great location. Pantelis was a great host, super communicative and very flexible (he welcomed us in the middle of the night, after we arrived from a late night ferry trip, with a smile!). I recommend his flat as a perfect place to stay in Athens and from which to explore the city. "
13812118,107385307,2016-10-10,78295187,Christabelle,"Pantelis's apartment was a great intro to the beginning of our Greece vacation! Pantelis was quick to answer all of my questions prior to our stay. Even when we found out about the impending airport strike the night before our departure, Pantelis was extremely helpful in trying to help us find alternate travel options. This was great customer service in our opinion - helped ease our worries. <br/><br/>As a travel agent, I am always in search of great places to recommend to my clients. Not only does Pantelis have awesome customer service, the location of his apartment is spot on. Easy walking distance to the Acropolis, Ermou Street, delicious Greek eateries, the metro stations, and so much more.  <br/><br/>The apartment looks exactly as shown in the pictures. We are extremely happy that we chose to stay here and will be recommending Pantelis's apartment to all our family, friends, and my travel clients. Special thanks to Pantelis's assistant, Dio, who provided an early morning transfer to the airport for us since the Metro was not operating at those hours.     <br/><br/>Thank you again, Pantelis!!!"
13812118,109510102,2016-10-22,9779933,Bertrand,"Nous avons passé 2 nuits dans cet appartement avec 2 adultes et 2 enfants. Appartement très bien placé, dans un quartier sympa et animé.
<br/>L'aménagement de l'appartement est très récent, tout est en état de fonctionnent, très propre, donc une très bonne expérience.
<br/>
<br/>Il faut aussi féliciter Pantelis pour sa disponibilité et sa gentillesse. Nous avons été accueillis en personne vers 22h30. Ensuite  Pantelis nous a aidé à trouver un parking pour notre voiture de location. Il était aussi disponible pour nous donner des conseils.
<br/>
<br/>Pour résumer, bel appartement et hôte très sympa, vous pouvez y aller les yeux fermés.
<br/>"
13812118,110284562,2016-10-25,9291431,Lauren,"Our host, Pantelis, provided us with clear directions to the apartment. He was very friendly and helpful when providing advice for restaurant and traveling tips. The apartment was extremely clean and comfortable. So comfortable that we felt at home and didn't want to leave! The flat was in a prime location for excellent restaurants and the Acropolis. We highly recommend this flat and host!"
13812118,110581559,2016-10-27,47302763,Fanis,"Το διαμέρισμα είναι σε εξαιρετική θέση για διαμονή στο κέντρο της Αθήνας, διαθέτει ότι ακριβώς περιγράφεται και είναι βολικό για επαγγελματική επίσκεψη αλλά και ταξίδι αναψυχής.
<br/>Η επικοινωνία άψογη και ο οικοδεσπότης ευγενικός και πρόθυμος για ότι χρειαστείτε."
13812118,110866557,2016-10-29,51034178,Jie,"Pantelis is a very good host, he prepared everything we need, shower staff, breakfast, drink in the room. He even put a guide book in the room with  English, Spanish, Germany. He keep in touch with us and always care about if any assistance we need. Also his apartment is clean and quite with good location, in 10 minutes walking time we can get to metro station and many sightseeing place, also a lot of restaurant nearby, we ca easily find good food.<br/>We could stay again if we come to Athens again. Highly recommended!<br/><br/>Pantelis是个很热情的房东,他在房间准备了早餐,洗澡用品,饮料和啤酒｡他甚至还准备一份用英语,西班牙语和德语写的手册｡<br/>他总是和我们保持联系,关心我们是否需要帮助｡<br/>房子的位置很好,很干净,很安静,十分钟内可以走到地铁站以及很多景点｡附近很多餐厅,我们可以很方便的找到好吃的东西｡<br/>强烈推荐,如果有可能下次再来雅典的话我应该还会住在这里!"
13812118,112419057,2016-11-06,96384106,Roxana,"Great stay in a lovely apartment. Pantelis is the perfect host ready to help and provide information about the city, transportation, restaurants, events, etc. He met us nearby even though it was late in the evening. The apartment is located on the 1st floor of an old building and looks exactly like pictures, it was recently decorated and looks really nice. It is centrally located in a safe neighborhood and easy to get to all main atractions of the city. We highly recommend it and can't wait to come back. "
13812118,112949710,2016-11-09,26655662,Kim,"Great place, close to everything in Plaka. Super clean and helpful with any questions!"
13812118,113488668,2016-11-13,26419628,Carlos,Es sin duda alguna el mejor espacio donde nos hemos hospedado el anfitrión es increíble 
13812118,114972669,2016-11-21,45312096,Lynn,Pantelis was a great host and the place was absolutely perfect! Thank you!!
